39,351,47,19
43,344,48,18
45,340,48,18
46,334,49,18
47,324,51,17
45,317,52,17
47,311,52,18
48,307,52,18
52,303,52,18
56,301,52,18
61,294,52,18
64,289,52,18
68,283,52,18
70,279,52,18
71,274,52,19
74,267,52,19
76,262,52,20
78,255,52,20
81,249,52,20
84,246,52,20
88,243,52,20
92,242,52,20
99,242,52,20
104,243,52,20
108,242,52,20
112,242,52,20
120,244,52,20
129,246,49,20
132,250,49,20
137,256,50,20
140,260,51,20
144,265,50,20
148,269,49,21
152,270,48,21
153,272,47,21
153,274,46,21
152,276,46,21
153,281,45,21
153,286,45,21
154,294,45,21
156,298,45,21
161,305,44,22
165,309,43,22
168,313,43,22
172,317,42,22
174,321,41,22
175,326,40,23
175,330,40,24
174,336,39,24
173,340,39,24
173,344,39,24
173,350,39,23
172,354,39,24
173,358,38,24
172,363,37,24
171,367,37,23
166,367,37,23
164,367,37,23
160,367,37,23
158,369,37,23
156,372,37,23
155,374,38,23
157,375,37,23
156,373,37,23
154,368,37,24
152,364,37,25
150,360,37,25
146,356,37,25
144,350,37,25
141,339,36,25
141,335,36,25
140,326,36,25
141,325,36,25
145,320,36,25
146,317,36,25
148,314,36,25
148,312,36,25
149,310,36,25
149,300,38,28
150,292,38,28
151,283,38,28
152,277,38,28
152,272,38,28
153,268,37,29
156,261,36,29
157,260,37,28
160,258,36,29
162,253,36,29
162,253,36,29
161,248,36,29
161,244,36,29
161,243,36,28
163,240,36,29
164,237,36,29
165,236,36,29
166,234,36,29
168,231,36,29
170,223,36,29
171,220,36,29
174,211,36,29
178,202,36,29
185,197,36,29
189,194,36,29
193,191,36,30
197,186,36,30
200,181,36,30
206,176,35,30
211,161,35,30
216,156,33,30
221,150,33,30
225,146,33,30
229,141,33,30
234,131,33,30
243,125,29,30
247,123,29,30
251,119,29,30
256,114,29,30
262,113,29,30
266,113,29,34
270,113,29,34
273,111,29,34
279,107,29,34
283,105,29,34
286,106,29,34
290,108,29,34
299,111,28,34
306,113,28,34
313,120,28,31
321,122,28,31
329,122,25,31
337,120,21,31
341,121,21,31
345,119,21,31
348,120,21,31
350,119,21,31
354,121,21,31
357,124,21,31
361,128,21,31
363,132,21,31
366,136,21,31
369,140,21,31
371,142,21,31
371,145,21,31
373,149,21,30
375,153,21,30
381,157,15,29
384,159,15,29
388,163,15,29
392,167,15,29
397,167,15,29
401,168,15,29
404,168,15,29
405,167,15,29
406,170,15,29
408,172,15,29
411,176,15,29
412,180,15,29
413,182,15,29
415,187,15,31
415,189,15,31
415,190,15,31
414,193,15,31
413,192,15,31
413,189,15,31
413,188,15,31
412,187,15,31
412,187,15,31
412,187,15,31
413,188,15,31
417,186,15,31
419,184,17,31
423,178,17,31
425,180,17,29
429,179,17,29
430,176,17,29
432,175,17,29
434,175,17,29
433,174,17,29
433,174,17,29
431,174,17,29
428,174,17,29
427,173,17,29
427,172,17,29
429,172,17,29
432,175,17,29
434,176,17,29
435,174,17,29
437,173,17,29
437,170,17,29
439,169,17,29
438,167,17,29
442,162,17,29
443,162,17,29
445,160,17,29
448,156,19,29
449,154,19,29
451,147,19,29
453,141,19,29
452,139,21,29
453,136,21,29
453,133,21,29
453,126,21,29
454,119,21,29
456,116,21,29
460,111,21,29
464,111,21,29
475,101,21,29
479,96,21,29
486,90,21,29
494,86,21,29
501,83,21,29
503,83,21,29
508,78,21,29
511,76,23,29
515,76,23,29
521,73,23,29
528,68,23,29
533,65,23,29
542,63,23,29
546,64,23,29
550,61,23,29
555,63,25,29
561,61,25,29
568,56,25,29
