207,1,29,32
207,3,29,39
208,4,29,39
208,5,29,39
207,6,29,39
207,7,29,39
207,8,28,39
206,8,29,39
206,9,29,39
206,10,28,39
202,16,29,39
201,16,28,39
201,17,28,39
200,17,28,39
199,18,28,39
199,19,28,39
198,19,28,39
197,20,28,39
196,20,28,40
192,24,28,39
193,25,27,40
191,25,28,39
191,26,28,40
192,26,27,39
191,27,28,40
192,28,27,39
191,27,27,40
191,28,28,39
191,29,27,40
191,30,27,39
192,30,27,40
192,31,27,39
192,30,27,40
191,29,27,40
191,30,27,40
191,30,27,40
191,30,27,40
191,29,26,40
189,29,27,40
190,29,26,40
190,29,26,40
188,28,27,40
189,28,26,40
189,28,26,40
188,28,26,40
188,28,26,40
181,26,26,40
181,26,26,40
180,25,26,40
179,25,25,40
179,25,26,40
178,25,25,40
177,24,25,40
177,24,24,40
170,22,25,40
170,23,25,40
170,22,24,40
169,22,25,40
169,22,24,40
169,22,24,40
168,22,23,40
168,22,24,40
167,22,23,40
165,21,23,40
165,21,24,40
164,20,23,40
164,20,23,40
165,20,22,40
164,20,23,40
165,20,22,40
164,20,22,40
165,20,21,40
163,18,22,40
163,17,22,40
164,17,21,40
163,16,22,40
164,16,21,40
164,15,21,40
163,14,20,40
163,14,21,40
163,13,20,40
161,9,20,40
160,8,21,40
160,7,20,40
159,7,20,40
160,6,19,40
159,5,20,40
159,4,19,40
159,4,19,40
157,3,19,40
153,1,20,37
153,1,19,36
153,1,19,36
152,1,19,36
151,1,19,34
151,1,19,34
151,1,19,34
151,1,19,33
148,1,20,29
148,1,20,29
148,1,19,29
148,1,19,29
148,1,19,28
148,1,19,28
148,1,19,28
148,1,19,28
148,1,19,28
148,1,19,25
148,1,19,25
147,1,19,25
147,1,19,25
147,1,19,25
