334,661,75,35
320,659,73,35
301,640,73,35
293,632,73,35
288,631,72,35
283,632,70,35
278,635,70,35
279,633,70,35
281,634,70,34
286,626,70,34
291,615,70,34
296,600,70,34
297,591,69,35
296,580,69,35
290,572,69,36
270,568,68,37
249,562,65,38
228,553,65,38
219,549,65,38
211,539,65,39
212,534,64,40
216,531,64,40
223,526,64,40
228,526,64,40
227,517,64,40
225,512,64,40
221,504,64,38
218,493,62,38
217,488,62,38
215,484,62,38
216,481,61,38
218,475,61,39
218,473,61,39
220,471,59,41
222,472,59,41
225,476,59,41
226,480,59,41
226,483,59,41
226,491,59,41
227,499,58,41
227,503,57,42
228,507,56,42
227,511,56,42
225,514,56,42
223,515,55,42
219,515,54,42
216,514,54,42
212,510,54,42
212,508,54,44
210,505,53,44
207,503,52,44
204,502,52,44
200,503,51,44
197,503,51,44
194,505,51,44
193,505,51,44
192,503,51,44
191,501,51,44
191,500,51,44
192,500,50,44
191,501,49,44
189,502,49,44
184,499,49,44
179,498,48,44
172,489,48,44
167,482,48,44
158,472,48,44
152,469,47,44
146,468,47,44
139,473,47,44
137,475,47,44
138,477,47,44
141,475,47,44
145,468,47,44
155,461,46,44
162,455,46,43
168,449,46,43
176,439,45,43
180,432,45,43
183,422,45,43
183,415,44,43
181,404,43,43
176,399,42,43
171,397,42,43
164,394,42,43
160,394,42,43
155,394,42,43
154,396,42,43
153,403,42,43
155,413,41,43
156,417,41,43
158,421,41,43
165,422,39,42
168,414,39,42
174,403,38,42
176,398,38,42
175,392,38,42
172,382,38,42
171,378,37,42
171,377,37,42
169,377,37,42
163,381,37,41
158,384,35,40
153,385,35,40
147,387,34,40
145,389,34,40
145,392,34,40
147,394,33,40
151,396,33,40
157,393,33,40
161,390,32,40
166,383,31,40
168,377,31,40
169,371,31,40
169,368,30,40
167,367,30,40
163,369,30,40
161,373,30,40
155,377,30,40
150,377,30,40
142,382,30,40
136,382,30,40
129,382,29,40
125,384,29,40
121,387,28,40
119,389,28,40
119,392,27,40
120,393,27,40
121,394,27,40
122,395,26,40
121,393,26,40
120,391,26,40
117,385,26,40
113,368,25,40
109,357,25,40
105,347,25,40
99,339,25,40
96,335,25,40
92,327,25,40
90,325,25,40
90,322,24,40
91,322,24,40
93,323,24,39
97,322,24,39
98,318,24,39
96,314,23,39
93,312,23,39
89,308,23,39
82,287,22,39
82,262,22,39
85,247,22,39
93,238,22,39
102,242,21,38
117,256,20,39
128,267,21,37
144,282,21,37
153,292,21,37
161,298,21,37
161,293,21,37
84,248,21,37
139,275,20,37
131,274,20,37
125,276,20,37
120,280,20,37
122,284,20,37
126,291,19,37
136,300,19,37
144,303,19,37
157,307,19,37
166,307,18,38
177,317,18,38
183,324,18,38
187,326,18,38
185,326,18,38
181,325,18,38
171,329,17,38
166,334,17,37
161,340,17,37
159,344,17,36
159,346,16,36
158,349,16,35
156,349,16,35
154,346,16,35
148,342,16,35
144,341,16,35
137,341,16,35
131,342,16,35
128,342,16,35
124,342,16,35
121,338,16,35
120,332,15,34
119,328,15,35
117,323,15,35
114,317,15,34
111,307,15,34
106,294,15,34
104,288,15,34
101,274,14,34
100,265,14,34
100,261,14,34
100,247,14,34
100,240,14,34
102,237,13,34
103,233,13,34
104,226,12,34
106,213,12,34
107,202,12,34
110,194,12,34
113,191,12,34
120,192,12,34
124,193,12,34
129,184,12,34
131,176,12,34
133,170,12,34
135,168,12,33
137,164,12,33
137,163,12,33
138,161,12,33
140,161,12,33
144,163,12,33
147,162,12,32
152,155,12,30
157,153,12,30
164,154,12,30
170,155,12,30
175,154,12,30
181,157,12,30
185,160,12,30
190,161,12,30
193,159,12,30
195,156,13,30
196,153,14,30
197,149,14,30
197,145,14,30
197,147,14,30
199,150,14,30
201,152,14,30
206,158,14,30
210,163,14,30
215,176,14,30
219,183,14,30
222,188,14,30
222,182,14,30
222,175,14,30
222,169,14,30
223,167,14,30
226,175,14,30
229,180,14,30
231,182,14,30
232,185,15,30
232,192,16,30
230,197,17,30
228,202,17,30
221,209,17,30
216,214,17,29
209,224,17,29
204,231,17,29
200,236,17,29
198,245,17,28
197,250,17,28
199,259,17,28
201,262,17,28
202,264,17,28
204,267,17,28
207,260,17,28
208,247,17,28
210,227,17,28
211,213,17,28
213,195,17,28
212,187,17,27
209,180,17,28
207,176,17,28
203,174,17,28
198,173,17,28
197,172,17,28
195,171,18,28
194,167,18,28
195,161,18,27
197,156,18,27
201,151,18,28
204,148,18,28
209,141,18,28
213,137,18,28
219,129,18,27
222,123,18,27
226,116,18,27
228,110,18,27
228,101,18,27
227,90,18,26
225,82,18,26
224,73,18,26
221,60,18,26
221,53,18,26
220,46,18,26
224,30,18,26
227,21,19,26
233,11,19,26
