185,25,39,23
189,16,40,24
189,16,40,24
189,16,40,24
191,14,40,24
191,14,40,24
193,14,40,24
193,14,40,24
193,14,40,24
195,12,40,24
203,14,40,24
203,16,41,24
205,16,41,24
207,16,41,24
207,16,41,24
209,16,41,24
211,15,41,25
213,13,41,25
225,11,41,23
225,12,41,23
227,9,41,23
229,10,41,23
229,9,41,23
231,7,41,23
231,7,41,23
231,5,41,23
231,4,41,23
233,1,39,9
233,1,31,9
233,1,31,9
233,1,31,9
233,1,31,9
233,1,31,9
231,1,29,7
229,1,31,7
229,1,31,9
219,1,33,9
217,1,31,9
217,1,31,9
215,1,33,9
215,1,33,9
213,1,31,9
211,1,33,9
211,1,33,9
209,1,33,11
201,1,43,15
201,1,43,15
201,1,43,15
201,1,43,15
201,1,43,15
201,1,43,15
203,1,41,15
203,1,43,15
203,1,43,15
213,1,43,15
215,1,43,15
217,1,43,15
217,1,45,15
219,1,45,15
221,1,45,15
221,1,43,17
225,1,43,17
225,1,43,17
231,1,45,17
231,1,45,19
231,1,43,19
231,1,45,19
231,1,45,19
231,1,45,19
231,1,45,19
231,1,45,19
227,1,45,17
227,1,45,17
225,1,45,17
225,1,45,17
225,1,45,17
225,1,45,17
225,1,45,17
225,1,45,17
225,1,45,17
225,1,45,17
227,1,45,17
227,1,45,19
227,1,45,19
227,3,45,19
227,3,45,19
227,5,45,17
227,5,45,17
227,5,45,17
231,13,45,17
231,13,45,17
231,13,45,19
231,13,47,19
231,13,47,19
231,15,47,19
231,17,47,17
231,19,47,17
231,19,47,17
233,23,47,17
235,23,45,19
235,23,45,19
235,25,47,19
238,25,44,19
238,27,44,18
238,28,44,18
238,29,44,18
238,29,44,18
238,31,44,18
238,31,44,18
238,31,44,18
238,32,44,18
238,33,44,18
238,34,44,18
238,35,44,18
238,36,44,18
236,46,46,16
236,46,46,16
236,48,46,16
238,48,44,16
236,50,44,16
236,50,44,16
238,50,44,16
238,50,44,16
238,52,44,16
238,56,44,16
238,56,44,16
238,58,44,16
238,58,44,16
238,58,44,16
238,58,44,16
236,60,46,16
238,60,46,16
236,60,46,16
234,60,46,16
234,60,46,16
234,60,46,16
234,60,46,16
234,58,46,16
234,56,46,16
234,56,46,16
