215,1,53,21
215,1,53,21
215,1,53,21
215,1,53,21
215,3,53,21
212,3,56,21
212,3,56,21
212,3,56,21
212,5,56,21
212,4,56,25
212,4,56,25
212,4,55,25
212,4,55,25
211,4,55,25
211,4,55,25
211,4,55,25
211,6,55,25
211,6,55,26
211,7,55,26
210,7,54,26
210,9,54,24
211,10,54,24
210,10,54,24
210,11,54,24
210,12,54,24
208,14,54,25
208,14,54,24
206,15,54,24
208,15,54,24
207,15,53,24
205,15,54,25
206,16,53,24
205,16,54,25
205,17,53,25
202,19,54,24
202,18,53,25
202,19,53,24
202,18,53,25
202,18,53,25
203,18,53,25
202,17,53,25
201,17,53,25
201,16,53,25
200,19,53,25
198,19,52,25
198,21,52,24
197,21,52,24
197,21,53,25
197,21,52,25
197,21,52,25
196,20,52,25
195,20,53,25
189,16,54,25
189,16,54,25
188,15,54,25
188,15,54,25
187,14,54,25
186,13,54,25
187,13,53,25
186,12,53,25
185,8,53,25
186,9,52,24
186,9,52,24
186,9,52,24
186,9,52,23
186,9,52,23
185,8,51,24
185,8,51,24
185,8,51,23
185,7,51,23
185,6,52,25
185,6,52,25
185,5,51,26
185,5,51,26
185,5,51,26
185,5,51,26
185,5,51,26
185,5,51,26
183,3,51,26
183,3,51,26
183,3,51,26
183,3,51,26
183,3,51,26
183,3,51,26
183,3,51,26
183,3,51,26
183,3,51,26
182,2,51,26
182,2,51,26
182,2,51,26
182,2,51,26
182,2,51,26
182,2,50,25
182,2,50,25
182,2,50,25
180,2,51,25
177,1,51,25
178,1,51,25
178,1,51,25
178,1,51,25
178,1,51,25
178,1,51,25
178,1,51,25
177,1,51,25
175,1,50,24
174,1,50,24
174,1,50,24
174,1,50,24
174,1,50,24
174,1,50,24
174,1,50,24
174,1,50,24
173,1,50,24
172,1,50,23
172,1,50,23
172,1,50,23
172,1,50,23
172,1,50,23
172,1,50,23
172,1,50,23
172,1,50,23
172,1,50,23
171,1,50,22
170,1,50,22
170,1,50,22
170,1,50,22
170,1,50,22
170,1,50,22
170,1,50,22
173,1,46,20
173,1,46,20
173,1,46,18
176,1,42,18
177,1,41,18
177,1,40,18
177,1,40,18
177,1,40,17
177,1,40,16
180,1,37,16
180,1,37,16
182,1,34,15
182,1,34,15
182,1,34,15
182,1,34,15
182,1,34,15
182,1,34,15
182,1,34,15
182,1,34,15
185,1,31,14
185,1,31,14
185,1,31,14
185,1,31,13
