74,724,60,45
74,721,59,45
76,709,58,49
75,705,58,49
72,701,58,48
71,698,58,48
69,695,58,47
67,690,58,47
66,688,58,47
69,683,58,47
71,681,58,47
76,677,58,47
77,674,58,47
78,667,58,47
75,663,59,46
72,659,59,46
69,649,62,45
67,645,61,43
64,643,61,43
63,643,61,43
63,643,61,42
66,643,60,43
69,642,58,43
71,642,58,43
72,642,58,43
75,641,59,43
75,641,59,43
75,638,59,43
74,634,59,43
72,630,58,42
70,627,58,42
67,623,59,41
66,612,59,41
62,608,59,40
58,608,59,39
60,609,59,38
63,610,59,37
74,613,59,36
77,613,59,36
81,612,59,35
82,610,59,35
80,611,59,35
78,612,59,35
76,613,58,35
75,614,58,34
75,615,58,34
76,615,58,34
78,616,57,34
79,616,57,34
80,617,57,34
79,621,57,34
77,623,57,34
73,626,57,34
63,629,58,33
56,625,59,34
52,622,59,34
46,620,61,33
46,621,61,33
47,623,61,32
48,624,61,32
50,626,59,32
50,626,59,32
47,623,59,32
47,621,58,32
45,619,58,32
42,617,57,32
40,617,57,32
37,616,58,32
33,616,58,32
32,616,58,32
32,617,57,32
32,617,57,31
31,616,57,31
30,615,57,31
28,612,58,31
29,608,57,30
30,607,57,30
31,606,57,29
33,605,57,29
36,603,57,29
38,602,57,29
40,599,57,29
42,596,57,29
44,595,56,29
44,592,56,29
44,590,56,29
44,589,56,29
44,590,56,29
44,590,56,29
42,588,56,29
40,587,56,29
35,588,57,29
32,589,57,29
29,588,57,29
27,585,57,29
27,581,57,27
28,578,57,27
30,576,57,27
34,575,56,27
36,575,56,27
37,573,56,25
36,566,56,25
34,563,56,25
29,558,56,25
26,554,56,25
23,550,56,25
24,543,56,25
25,539,56,25
28,535,56,25
31,530,56,25
31,526,56,25
32,516,56,25
27,497,56,25
25,491,56,25
25,486,55,25
27,481,55,25
31,475,55,25
35,474,55,25
42,471,54,25
45,467,54,25
48,464,54,25
51,460,54,25
54,457,53,25
56,453,53,25
56,450,53,24
55,448,53,23
55,450,53,23
57,451,53,22
60,451,52,22
62,450,52,21
64,449,52,21
65,448,52,21
64,447,52,21
63,444,52,21
62,443,52,21
62,440,52,23
64,437,52,23
65,435,52,22
68,435,52,22
71,435,52,22
74,434,52,22
76,431,52,22
76,428,52,22
76,425,52,20
76,422,51,20
74,419,51,20
73,418,51,20
73,420,51,20
74,424,51,20
76,426,51,20
80,429,51,20
83,432,51,20
85,434,51,20
86,436,51,20
86,439,51,20
86,443,51,20
84,447,51,20
84,456,50,20
82,461,50,20
83,469,50,20
81,475,50,20
81,479,50,20
81,483,50,20
80,485,50,20
78,487,50,19
74,486,50,18
71,483,50,18
67,481,50,18
63,481,50,18
57,483,50,18
53,484,50,18
49,486,50,18
48,490,49,18
50,494,49,18
54,498,49,18
62,502,49,18
66,504,49,18
70,505,49,18
71,504,49,18
69,502,49,18
65,499,49,18
60,498,49,18
55,499,50,18
50,502,49,18
48,503,49,18
47,504,49,18
48,504,49,18
50,502,49,18
51,499,49,18
51,497,49,18
49,494,49,18
46,489,49,18
42,485,49,18
35,476,49,18
34,472,50,18
34,467,50,18
37,463,50,17
39,457,51,17
42,453,51,17
45,449,51,17
48,447,51,17
51,443,51,17
51,439,51,17
49,433,51,17
44,422,51,17
39,412,51,17
31,400,51,17
27,392,51,17
24,385,50,17
22,383,50,17
21,379,50,17
23,375,49,17
26,369,49,17
30,364,48,18
34,359,47,19
39,351,47,19
43,344,48,18
45,340,48,18
46,334,49,18
47,324,51,17
45,317,52,17
47,311,52,18
48,307,52,18
52,303,52,18
56,301,52,18
61,294,52,18
64,289,52,18
68,283,52,18
70,279,52,18
71,274,52,19
74,267,52,19
76,262,52,20
78,255,52,20
81,249,52,20
84,246,52,20
88,243,52,20
92,242,52,20
99,242,52,20
104,243,52,20
108,242,52,20
112,242,52,20
120,244,52,20
129,246,49,20
132,250,49,20
137,256,50,20
140,260,51,20
144,265,50,20
148,269,49,21
152,270,48,21
153,272,47,21
153,274,46,21
152,276,46,21
153,281,45,21
153,286,45,21
154,294,45,21
156,298,45,21
161,305,44,22
165,309,43,22
168,313,43,22
172,317,42,22
174,321,41,22
175,326,40,23
175,330,40,24
174,336,39,24
173,340,39,24
173,344,39,24
173,350,39,23
172,354,39,24
173,358,38,24
172,363,37,24
171,367,37,23
166,367,37,23
164,367,37,23
160,367,37,23
158,369,37,23
156,372,37,23
155,374,38,23
157,375,37,23
156,373,37,23
154,368,37,24
152,364,37,25
150,360,37,25
146,356,37,25
144,350,37,25
141,339,36,25
141,335,36,25
140,326,36,25
141,325,36,25
145,320,36,25
146,317,36,25
148,314,36,25
148,312,36,25
149,310,36,25
149,300,38,28
150,292,38,28
151,283,38,28
152,277,38,28
152,272,38,28
153,268,37,29
156,261,36,29
157,260,37,28
160,258,36,29
162,253,36,29
162,253,36,29
161,248,36,29
161,244,36,29
161,243,36,28
163,240,36,29
164,237,36,29
165,236,36,29
166,234,36,29
168,231,36,29
170,223,36,29
171,220,36,29
174,211,36,29
178,202,36,29
185,197,36,29
189,194,36,29
193,191,36,30
197,186,36,30
200,181,36,30
206,176,35,30
211,161,35,30
216,156,33,30
221,150,33,30
225,146,33,30
229,141,33,30
234,131,33,30
243,125,29,30
247,123,29,30
251,119,29,30
256,114,29,30
262,113,29,30
266,113,29,34
270,113,29,34
273,111,29,34
279,107,29,34
283,105,29,34
286,106,29,34
290,108,29,34
299,111,28,34
306,113,28,34
313,120,28,31
321,122,28,31
329,122,25,31
337,120,21,31
341,121,21,31
345,119,21,31
348,120,21,31
350,119,21,31
354,121,21,31
357,124,21,31
361,128,21,31
363,132,21,31
366,136,21,31
369,140,21,31
371,142,21,31
371,145,21,31
373,149,21,30
375,153,21,30
381,157,15,29
384,159,15,29
388,163,15,29
392,167,15,29
397,167,15,29
401,168,15,29
404,168,15,29
405,167,15,29
406,170,15,29
408,172,15,29
411,176,15,29
412,180,15,29
413,182,15,29
415,187,15,31
415,189,15,31
415,190,15,31
414,193,15,31
413,192,15,31
413,189,15,31
413,188,15,31
412,187,15,31
412,187,15,31
412,187,15,31
