593,93,9,7
594,96,9,7
595,98,9,7
595,102,9,7
598,104,9,7
602,103,9,7
607,103,9,7
611,104,8,7
615,104,8,7
617,103,8,7
621,99,8,7
624,96,8,7
625,95,8,7
629,94,8,7
633,94,8,7
636,95,9,7
642,94,9,7
646,93,9,7
654,90,9,7
658,88,9,7
662,87,9,7
664,87,9,7
668,90,9,7
669,94,9,7
673,95,9,7
678,94,9,7
682,93,9,7
689,94,9,7
692,93,9,7
657,89,9,7
705,89,9,8
710,88,9,8
715,87,9,7
718,85,9,7
719,79,9,7
719,75,9,7
718,69,9,7
720,71,9,7
722,71,9,8
727,73,9,8
734,79,9,8
742,87,9,8
749,91,9,8
758,92,9,8
766,87,9,8
770,86,9,8
774,85,9,8
777,83,9,8
781,82,9,8
786,80,9,8
789,82,9,8
795,83,9,8
801,85,9,8
806,86,9,8
813,89,10,9
818,93,10,9
827,96,10,9
831,98,10,9
839,99,9,9
845,103,9,9
851,108,9,9
856,113,9,9
861,120,9,9
865,133,9,9
867,145,9,9
869,159,9,9
870,167,9,9
872,175,9,9
875,185,9,9
878,190,9,9
886,198,9,9
891,204,9,9
900,208,9,9
908,213,9,9
912,217,9,9
914,220,9,9
915,227,9,9
915,233,9,9
915,237,9,9
915,239,9,9
915,243,9,9
915,246,9,9
915,249,9,9
916,254,9,9
918,256,9,9
923,258,9,9
927,259,9,9
931,260,9,9
932,264,9,9
932,271,9,9
931,275,10,8
931,277,10,8
933,278,10,8
935,276,10,8
939,273,10,8
941,269,10,8
938,271,10,8
934,275,10,8
930,285,10,8
928,292,10,8
927,303,10,8
927,311,10,8
932,321,10,8
940,327,10,8
945,330,10,8
955,336,10,8
959,340,10,8
963,349,10,9
963,356,10,9
961,363,10,9
961,364,10,9
960,366,10,9
962,368,10,9
962,370,11,9
927,302,11,9
960,374,11,9
955,383,11,9
950,389,11,9
941,400,10,9
934,411,10,8
930,417,10,8
926,426,10,8
925,432,10,8
926,443,10,8
926,448,10,8
925,456,10,8
923,460,10,8
919,463,10,8
912,468,9,9
906,475,9,9
903,479,10,9
900,482,11,9
899,484,11,9
899,486,10,9
897,492,10,9
897,496,10,9
896,500,10,9
895,503,10,9
894,506,10,9
889,508,10,9
885,509,10,9
883,510,10,9
883,511,8,9
884,512,8,9
884,516,8,9
883,516,8,9
881,513,8,9
878,508,8,10
874,507,8,10
870,508,8,10
865,507,8,10
861,505,8,10
857,503,8,10
858,505,8,10
860,510,8,10
860,512,8,10
856,518,8,10
852,523,8,10
843,529,8,10
837,529,9,10
831,523,8,11
829,520,8,11
829,515,8,11
831,512,8,11
832,508,8,11
830,507,7,11
822,509,7,11
816,511,7,11
807,511,8,11
794,511,9,11
783,509,8,11
777,507,8,11
773,505,7,11
769,499,8,12
768,497,9,12
769,491,8,13
771,487,7,13
773,482,7,13
774,477,7,12
774,465,6,12
774,458,6,12
770,451,6,12
766,447,6,12
763,444,6,12
760,441,6,12
758,439,6,12
757,437,6,13
759,442,6,13
760,449,6,13
760,451,7,13
757,450,7,13
755,450,7,12
753,449,7,12
752,445,7,12
752,444,7,12
753,441,7,12
755,439,7,12
757,438,8,12
759,441,8,12
761,448,7,11
763,457,7,11
765,464,7,11
768,471,7,11
770,475,7,11
774,477,7,11
776,480,7,11
777,482,8,11
777,490,8,11
776,498,8,10
772,508,8,10
769,513,8,10
765,521,9,11
763,527,9,11
763,535,9,11
763,540,9,11
765,548,9,11
766,560,9,11
768,571,9,11
770,579,9,11
772,593,9,11
773,601,9,11
772,612,9,11
771,619,9,10
768,629,9,10
766,635,9,10
763,640,9,10
761,644,9,10
759,648,9,10
756,651,9,10
752,653,9,9
749,653,9,9
744,654,9,9
740,651,9,9
734,644,9,9
726,637,9,9
721,633,9,9
716,625,11,10
712,624,11,10
706,624,11,10
704,623,10,10
700,621,10,10
694,617,10,10
691,615,10,9
687,610,10,9
685,604,10,9
683,593,10,9
683,586,10,9
684,581,10,9
685,576,10,9
688,567,10,9
688,562,10,9
687,556,10,9
685,554,10,9
682,550,10,9
679,546,10,9
674,541,10,9
670,536,10,9
665,529,10,9
661,524,10,8
659,518,10,8
657,516,10,8
657,513,10,8
658,510,10,8
659,505,10,8
660,502,10,8
661,498,10,8
661,489,10,8
662,481,10,8
663,467,10,8
664,462,10,8
667,456,10,8
671,445,10,8
674,437,10,8
678,427,10,8
680,425,11,8
683,427,11,8
685,430,11,8
683,431,11,8
679,431,11,8
675,432,11,7
670,433,11,8
669,434,11,8
672,437,11,8
676,438,11,8
686,441,11,8
691,446,12,8
693,449,14,7
689,451,13,7
685,454,12,7
676,459,12,6
664,461,12,6
658,462,12,6
651,465,12,6
649,465,12,6
651,468,12,6
657,473,12,6
667,480,12,6
675,488,12,6
693,501,12,6
700,511,12,6
705,525,12,6
704,530,13,6
694,535,13,6
687,540,13,6
678,545,14,7
674,550,14,7
671,563,14,7
673,571,14,7
673,582,14,7
677,590,14,7
680,593,14,7
681,598,14,7
683,609,14,7
682,609,15,7
679,605,15,7
681,602,15,7
682,592,14,7
682,581,14,7
680,573,14,7
674,570,14,7
668,571,14,7
658,568,12,8
