264,1,56,20
263,1,56,20
265,1,54,21
264,1,55,22
264,1,55,23
264,1,55,23
265,1,55,24
264,1,55,25
264,4,55,28
263,4,55,29
263,5,55,29
263,6,55,29
263,6,55,29
263,6,55,29
263,6,55,29
263,6,55,29
263,6,55,29
262,11,55,29
263,12,55,30
262,12,54,30
263,13,55,30
262,13,54,30
262,14,55,30
261,14,54,30
262,15,55,30
262,16,54,30
260,20,54,30
260,21,54,30
259,21,54,30
260,21,54,31
259,21,54,31
258,21,54,31
259,22,54,31
259,22,53,31
259,23,54,31
258,26,53,31
257,27,54,31
257,27,53,31
256,28,54,31
257,28,53,31
256,29,54,31
256,29,53,32
256,29,53,32
257,30,53,32
255,31,53,32
254,31,53,32
254,31,53,32
254,31,53,32
253,31,53,32
253,31,52,32
253,31,53,32
252,31,52,32
249,32,53,32
249,31,52,33
248,31,53,33
248,31,52,33
248,31,52,33
248,32,52,33
248,32,52,33
247,32,52,33
247,32,52,33
243,33,52,33
243,33,52,33
242,33,52,33
243,34,52,34
243,34,51,34
242,34,52,34
242,34,51,34
241,34,52,34
242,34,51,34
238,34,52,34
239,34,51,34
239,34,51,34
238,34,51,34
238,34,51,34
238,34,51,34
238,33,51,35
238,33,51,35
239,33,51,35
237,31,51,35
237,31,51,35
235,30,50,35
235,30,51,35
235,30,50,35
235,30,51,35
235,30,50,35
234,29,51,35
234,29,50,35
231,27,50,36
231,27,50,36
230,26,50,36
230,26,50,36
230,26,50,36
229,25,50,36
229,25,50,36
230,25,49,36
226,22,50,36
226,21,49,36
225,21,50,36
226,20,49,37
224,19,50,37
225,19,49,37
224,19,50,37
224,18,49,37
225,18,49,37
223,15,49,37
222,14,49,37
222,14,49,37
222,14,49,37
221,13,49,37
221,13,49,37
220,12,48,38
220,12,49,38
220,12,48,38
217,9,49,38
217,9,48,38
217,9,49,38
216,8,48,38
216,8,49,38
216,8,48,38
216,8,48,38
215,7,48,38
215,7,48,38
213,4,48,39
213,4,48,39
213,4,48,39
213,4,48,39
213,3,47,39
212,3,48,39
213,3,47,39
212,3,48,39
213,3,47,39
211,2,48,39
212,1,47,39
211,1,47,39
211,1,47,39
211,1,47,39
211,1,47,38
211,1,46,38
211,1,46,37
210,1,46,34
210,1,46,34
210,1,46,33
210,1,46,33
210,1,46,33
210,1,45,32
210,1,45,32
210,1,45,32
210,1,44,32
209,1,44,29
209,1,44,28
209,1,44,28
209,1,44,28
211,1,42,28
211,1,42,28
211,1,42,28
211,1,41,27
211,1,41,27
212,1,39,26
212,1,39,26
212,1,39,26
212,1,39,26
212,1,38,25
212,1,37,25
212,1,37,25
212,1,37,25
211,1,38,25
209,1,38,26
208,1,39,26
208,1,39,26
208,1,39,26
208,1,39,27
208,1,39,27
208,1,39,27
208,1,39,27
208,1,39,27
207,1,39,27
207,1,39,29
207,1,39,30
207,1,39,30
207,1,40,31
207,1,40,31
207,1,40,31
207,1,40,31
207,1,40,32
207,1,40,37
207,1,40,37
207,1,40,37
207,1,41,38
207,1,41,38
207,1,41,38
207,1,41,38
207,1,41,38
206,1,41,38
207,1,39,39
207,1,38,39
207,1,38,39
207,1,38,39
207,1,38,39
207,1,38,39
207,1,37,39
206,1,37,39
204,1,37,39
204,1,37,39
204,1,37,39
204,1,37,39
204,1,37,40
204,1,36,40
203,1,36,40
203,1,36,40
203,1,36,40
202,1,36,40
202,1,36,40
202,1,36,40
202,1,36,40
202,1,36,40
202,1,36,40
202,1,36,40
202,1,36,41
202,1,36,42
202,1,36,42
202,1,35,41
202,1,35,41
202,1,35,41
202,1,35,41
202,1,35,41
202,1,34,40
202,1,34,39
202,1,34,39
201,1,34,36
201,1,34,36
201,1,34,36
201,1,33,35
201,1,32,35
201,1,32,35
201,1,32,35
201,1,32,35
200,1,32,33
200,1,32,33
200,1,31,32
200,1,31,32
202,1,28,32
202,1,29,31
202,1,29,31
202,1,29,31
202,1,29,31
202,1,29,31
202,1,29,32
202,1,29,32
202,1,29,32
202,1,29,32
202,1,29,32
202,1,29,32
202,1,29,32
202,1,29,32
203,1,28,36
203,1,28,36
203,1,28,36
203,1,28,36
204,1,28,36
203,1,29,37
204,1,29,37
204,1,29,37
204,2,29,37
203,3,28,38
203,3,29,38
203,3,29,38
202,1,28,39
202,1,28,39
202,1,28,39
202,1,28,39
202,1,28,39
202,1,28,39
201,1,28,39
201,1,28,39
201,1,28,39
201,1,28,39
201,1,28,39
201,1,28,39
201,1,28,41
201,1,28,41
199,1,28,41
199,1,28,41
199,1,28,41
199,1,26,44
199,2,24,44
198,2,25,44
198,2,25,44
198,3,25,44
197,3,26,44
196,6,24,44
195,7,25,44
195,8,25,44
195,8,24,44
195,8,24,44
194,8,24,44
194,9,24,44
194,9,24,44
194,9,24,44
194,11,24,44
194,11,24,44
195,12,23,45
195,12,23,45
195,12,23,46
195,12,23,46
196,14,23,44
196,14,22,44
196,14,22,44
195,16,22,44
195,16,21,45
195,16,21,45
195,16,21,45
194,15,21,46
193,17,22,45
193,17,22,45
193,17,22,45
193,17,22,45
189,20,22,45
189,20,22,45
189,20,22,46
189,21,21,46
188,21,21,46
188,22,21,46
188,22,21,46
188,23,21,45
185,27,20,45
185,27,20,45
185,27,20,46
184,27,20,46
184,29,20,45
184,29,20,45
184,29,20,45
183,31,21,44
182,31,21,44
179,33,23,44
180,34,21,44
181,34,22,44
180,34,21,44
180,35,22,44
180,35,22,44
179,35,22,44
179,36,22,44
179,36,22,44
176,38,22,44
176,38,22,44
175,38,22,44
175,38,22,44
175,38,22,44
174,39,22,44
173,39,23,44
174,39,22,44
172,39,23,44
171,39,22,44
169,39,23,44
169,39,23,44
169,39,23,44
168,40,23,44
168,39,23,44
168,39,23,44
168,39,24,44
167,39,23,44
166,39,24,44
166,39,23,44
165,39,24,44
165,39,24,44
165,39,24,44
165,39,24,44
164,39,24,44
164,39,24,44
160,39,24,44
161,39,24,44
160,39,24,44
159,39,25,44
158,39,25,44
159,39,24,44
157,39,25,44
157,40,25,43
156,39,26,44
153,38,25,44
152,39,25,44
152,39,26,44
152,39,26,43
151,39,26,44
151,39,26,43
151,38,26,44
150,39,27,43
150,39,26,43
147,38,27,44
147,39,27,43
147,38,27,44
147,38,27,43
147,37,27,44
147,38,28,43
147,37,28,43
147,37,28,43
147,37,28,43
145,35,28,44
144,36,29,43
143,36,29,43
144,36,28,43
143,35,29,43
143,35,29,43
142,35,30,43
142,34,29,42
142,34,29,43
139,31,30,43
138,30,30,43
138,30,30,43
138,29,30,42
138,29,30,43
136,29,31,42
137,28,30,43
136,28,31,42
135,25,31,42
135,24,31,43
135,24,32,42
138,20,31,43
138,21,32,42
138,20,32,43
137,21,32,42
137,21,32,42
137,21,32,42
136,18,33,42
136,17,33,43
137,18,32,42
136,17,33,42
135,18,33,42
135,17,34,42
135,16,33,42
135,16,33,42
134,16,34,41
132,15,34,42
131,16,34,42
131,15,34,42
131,15,34,42
129,16,35,41
129,15,35,42
129,15,35,41
129,15,35,42
129,15,35,41
128,14,36,42
128,14,35,42
128,14,36,41
129,13,36,42
129,13,36,41
129,13,36,42
129,13,36,41
128,13,37,41
128,13,37,41
130,10,36,41
129,10,37,42
129,10,37,41
129,9,38,41
129,9,37,41
129,8,37,41
129,8,38,41
129,7,38,41
125,3,38,41
125,2,38,41
125,1,38,41
125,1,38,40
125,1,38,39
123,2,37,40
123,1,37,40
123,1,37,39
123,1,37,38
121,1,37,35
120,1,38,36
119,1,39,37
119,1,39,35
119,1,39,35
119,1,39,35
119,1,39,35
119,1,39,35
119,1,39,35
119,1,39,35
119,1,39,35
119,1,39,35
119,1,39,35
119,1,39,35
118,1,40,37
118,1,40,37
118,1,40,37
118,1,40,37
116,1,40,38
116,1,40,38
116,1,40,38
116,1,40,38
115,1,39,38
114,1,39,38
114,1,39,38
115,1,38,38
115,1,38,38
116,3,38,36
115,3,39,37
115,3,40,37
115,3,40,37
115,3,40,37
115,3,40,37
115,3,40,37
115,3,40,37
116,1,40,35
116,1,40,34
116,1,40,33
116,1,40,32
116,1,40,31
115,1,41,31
114,1,42,30
114,1,42,29
114,1,42,29
111,1,43,28
111,1,43,28
111,1,43,28
111,1,40,28
110,1,41,28
110,1,41,28
110,1,41,28
110,1,41,28
110,1,41,28
110,1,41,25
109,1,42,23
109,1,42,22
109,1,38,21
109,1,38,21
109,1,38,21
109,1,38,21
108,1,35,21
108,1,35,21
107,1,35,17
107,1,32,17
107,1,31,16
107,1,31,16
107,1,31,16
107,1,31,16
107,1,31,16
107,1,31,16
107,1,31,16
109,1,32,17
109,1,32,18
110,1,32,18
